In-app Purchases,Languages,Size,Original Release Date,Current Version Release Date,game_id
,EN,29204480.0,16/01/2017,18/01/2017,1101362a-5d2a-4c96-aa37-de0a4d971bdc
,EN,105046016.0,1/08/2019,1/08/2019,4a0b6b6c-927c-4169-92bd-82b87f86964d
,EN,9887744.0,30/09/2014,30/09/2014,d05d28eb-b34d-4e0d-bd2e-b6cd4fa91cf4
,EN,16446464.0,11/04/2013,30/01/2017,da87c855-2a4d-48ea-9684-ea5fcb02eaa2
"2.99, 0.99, 9.99, 24.99, 49.99",EN,51277824.0,19/09/2014,30/11/2016,c529e470-86b2-439d-b26b-7d5feca20d9d
,EN,108792832.0,1/07/2016,19/12/2016,745755b7-eedc-4980-8952-6b0bd0528257
,EN,15124480.0,13/04/2017,13/04/2017,f9ccdb9f-9148-4a0f-946f-cf3478fb748a
1.99,EN,20938752.0,5/10/2014,5/10/2014,acacd5a0-f386-460f-ae99-13d366efe75f
"1.99, 4.99, 1.99, 8.99, 49.99, 9.99, 19.99, 9.99","EN, PT",77868032.0,23/04/2017,22/05/2017,97fffd61-0d4e-4cd8-acaa-31930de4b4f0
,"EN, ZH, ZH",12234752.0,24/01/2017,24/01/2017,86336530-a876-46db-b3e2-a9788f67ea9b
,EN,133310464.0,29/11/2017,19/12/2017,cac11a73-9b39-4121-b568-ce12cacce32a
,"EN, ZH",19640320.0,17/03/2017,17/03/2017,f0331d12-1c4d-481a-9860-5bab9d1fb271
,EN,3824640.0,6/02/2009,9/09/2016,f492aed5-c222-491a-8d92-cb47ed8f2005
,EN,14458880.0,4/11/2015,4/11/2015,d4245e1d-bdcf-44db-b00c-4d18be2e58c0
"2.99, 0.99, 1.99, 2.99, 1.99, 2.99, 3.99",EN,60908544.0,16/09/2016,15/10/2016,3d33af20-7957-4d52-83f0-a01f3179c483
1.99,"AR, CA, CS, DA, NL, EN, FI, FR, DE, EL, HE, HU, ID, IT, JA, KO, MS, NB, PL, PT, RO, RU, ZH, SK, ES, SV, TH, ZH, TR, UK, VI",32227328.0,26/02/2014,3/04/2014,9f9199d9-0111-4ecf-af17-3ca38f1d360a
"10.99, 1.99, 4.99, 4.99, 4.99, 9.99, 19.99, 4.99, 9.99, 99.99",EN,241314816.0,15/08/2018,12/06/2019,1e4e9d90-fd3c-4149-8adb-99d9f417b70b
,EN,154345472.0,11/05/2015,11/05/2015,42576e1c-afc9-4e55-82fd-b029d4649c38
"4.99, 9.99, 0.99, 24.99, 99.99, 2.99, 23.99, 79.99","EN, JA, KO",192003072.0,19/06/2015,27/05/2019,794a5d5b-1bbc-456d-988f-76e2086fc32c
,EN,25960448.0,29/06/2014,25/08/2014,04e759ad-06fb-4873-82ca-3394f0320a7a
,EN,6466560.0,25/02/2009,10/10/2018,d4cb8223-789f-4d50-ba82-0b5ee05d9dc8
2.99,EN,23072768.0,1/05/2015,1/05/2015,81749d90-9d03-4ad9-b64a-db6afff65210
0.99,"AR, CA, CS, DA, NL, EN, FI, FR, DE, EL, HE, HU, ID, IT, JA, KO, MS, NB, PL, PT, RO, RU, ZH, SK, ES, SV, TH, ZH, TR, VI",40992768.0,17/11/2013,6/12/2013,ce815850-db84-4c4b-a2cc-0c8336e3692c
"9.99, 2.99, 4.99, 19.99, 0.99, 1.99, 24.99, 49.99, 99.99, 14.99","EN, FR, DE, IT, PT, ES",408651776.0,25/04/2019,11/07/2019,1e4c2c70-3bd8-4b42-88fd-9fee7272499c
"0.99, 0.99",EN,9961472.0,21/05/2019,21/05/2019,f223d4c8-e79c-430e-837d-9e45c81b34a9
"3.99, 1.99",EN,287959040.0,9/12/2015,13/05/2016,f9c8ba42-3949-470d-a2a0-14d86e3d577e
,"CS, DA, NL, EN, FI, FR, DE, EL, HE, ID, IT, JA, KO, MS, NB, PL, PT, RU, ZH, ES, SV, TH, ZH, TR, VI",37957632.0,3/12/2014,31/05/2018,43eead86-916c-4877-8379-09914ffd55bd
0.99,EN,203294720.0,28/07/2018,31/07/2018,e39c9b69-6101-401f-bd04-608317539291
"2.99, 5.99, 11.99, 23.99, 3.99, 3.99, 3.99, 3.99, 3.99, 3.99","ZH, EN, FR, DE, ID, KO, RU, ZH, ES, TH, ZH, TR, VI",278671360.0,22/02/2019,11/07/2019,15715974-e99d-4fc6-9436-a077bb5df252
,EN,14882816.0,20/03/2016,20/03/2016,368dc267-5f5f-4d29-9050-03bf17a7b72d
,FR,204946432.0,8/03/2017,15/03/2017,e46717f1-1871-4942-9d5d-7fb866d65955
,EN,76149760.0,2/09/2015,22/01/2019,0a042842-981d-4f31-aff9-95e1cf8ffe25
,EN,133201920.0,26/04/2017,29/11/2017,359e9e67-e9dd-4bca-849f-04398a117d9a
2.99,EN,10665984.0,22/05/2015,22/05/2015,659f58ff-0729-4de5-aa8d-c908308cc756
,EN,12656640.0,17/12/2016,17/12/2016,a30640cc-08c4-447f-8dbe-f38a9e66c31f
,EN,444163.0,2/09/2008,7/10/2009,eeedb4ac-364c-4b37-aa8a-70f7f8f3d426
,EN,3935232.0,27/03/2019,27/03/2019,f9a31cb7-70e8-42ac-9ae7-8a9670168594
,EN,22927360.0,7/04/2016,7/04/2016,1425e9e2-8fed-45fb-99f2-c8aabe11824f
"4.99, 17.99",EN,572774400.0,28/04/2019,28/04/2019,06a0948f-4092-47d6-ab69-c5ab974acde0
,EN,12099584.0,3/07/2015,28/03/2016,52d261aa-7be4-451f-b187-60871caef1fe
"0.99, 4.99, 9.99, 14.99",EN,119486464.0,13/11/2017,9/05/2018,e260d861-e45b-4b65-ab85-1b759ab45905
,EN,41391104.0,3/10/2018,3/10/2018,5f805cae-e0eb-4fcd-96a2-b54364b8c3fe
,EN,11948032.0,9/07/2018,9/07/2018,3eaa4832-6ab4-4e16-9131-fb74168daf04
0.99,"AR, CA, CS, DA, NL, EN, FI, FR, DE, EL, HE, HU, ID, IT, JA, KO, MS, NB, PL, PT, RO, RU, ZH, SK, ES, SV, TH, ZH, TR, UK, VI",10175488.0,5/09/2016,5/09/2016,a5402caa-0a6e-4abf-9f2f-a792917abe22
,EN,155233280.0,9/09/2016,12/07/2018,dc086fdd-b2bc-4466-861b-e9b87f1b43a9
"3.99, 2.99, 1.99, 0.99","NL, EN, FR, DE, IT, KO, PT, RU, ES, SV",92348416.0,13/06/2013,30/09/2013,98a6329a-8c3e-4fde-ab44-55d939731695
,EN,25729024.0,10/06/2018,10/06/2018,c2cd3dee-51ba-45d6-8648-996a8fcade6e
4.99,EN,136133632.0,28/03/2017,28/03/2017,b02865a0-16e5-413a-a7c9-8937b28fb678
,EN,121073664.0,8/08/2018,8/08/2018,a511c87e-2c8c-4909-a02d-94bb8b97e0d4
"2.99, 4.99, 1.99, 1.99, 2.99",EN,16357376.0,2/11/2015,31/03/2019,3b86aace-9e97-451e-8109-05b9c9478b41
"2.99, 0.99, 9.99, 4.99, 19.99, 29.99, 49.99, 19.99","AR, EN, FR, DE, HU, ID, IT, PT, ZH, ES, ZH",200951808.0,3/04/2018,31/10/2018,c02ecf20-a595-4f5e-9f1f-5c3ea018872a
,"BG, DA, NL, EN, FI, FR, DE, ID, IT, JA, KO, MS, NB, PL, PT, RO, RU, ZH, ES, SV, TH",17895424.0,29/06/2014,29/06/2014,2fb12c9f-9622-4710-aedc-87caa878e15c
,EN,54361088.0,26/02/2015,16/08/2018,38d0e84a-681e-4f00-b1b0-c1ab0b49b855
"0.99, 1.99, 2.99, 7.99, 4.99","AR, CS, DA, NL, EN, FR, DE, HE, HI, HU, ID, IT, JA, KO, MS, NB, PL, PT, RU, ZH, ES, SV, TH, ZH, TR",84391936.0,27/06/2013,14/09/2017,beecfa5e-2568-493b-acab-b74bcd8e340a
"1.99, 1.99, 1.99, 1.99, 1.99, 1.99, 1.99, 1.99, 5.99","EN, DE",56048640.0,24/05/2009,5/03/2018,20232335-47b1-45b2-a8ed-0d32cb62f444
,"EN, ZH",74624000.0,29/06/2014,1/06/2016,6d5dc618-1197-45c3-8bb4-62d288f5f9d9
"4.99, 2.99",EN,218910720.0,24/02/2019,18/06/2019,7831347a-abb6-41bb-a0d0-851a3c403159
,"AR, CA, CS, DA, NL, EN, FI, FR, DE, EL, HE, HU, ID, IT, JA, KO, MS, NB, PL, PT, RO, RU, ZH, SK, ES, SV, TH, ZH, TR, UK, VI",14607360.0,16/05/2017,16/05/2017,9bc9119e-82a9-4507-8d51-ea5c323baa80
0.99,EN,113033216.0,8/06/2017,8/06/2017,363c0a3a-66e7-4fa0-af43-0c10206546aa
0.99,EN,47665152.0,20/02/2015,20/02/2015,69963680-3338-44dd-9583-5496e818cfee
,EN,24457216.0,26/10/2015,26/10/2015,38ea3d28-12f5-4431-b2e2-7691295efb6c
0.99,EN,28323840.0,14/11/2017,12/12/2018,372e6f0c-afc2-4db3-851b-a29df1b4482b
,EN,202891264.0,6/11/2014,17/10/2015,6972b561-20c4-4827-974d-75d7df4a5a9e
,EN,4878336.0,11/03/2014,13/10/2014,e3942c31-f418-4b99-a148-9bf7887dff4e
,EN,44080128.0,26/10/2017,26/10/2017,f920daf2-a9fa-4d93-aea9-4598bfe8f2bc
,EN,98345984.0,20/06/2019,20/06/2019,7c0cfe1e-5d7f-4e84-a786-7ce923e9f5d0
,EN,11117568.0,27/05/2016,27/05/2016,154d96d3-ecf0-45d8-b0dc-30264882f3bf
2.99,"EN, HU",35606528.0,2/09/2015,2/09/2015,ac819c70-1ca0-4004-9df6-9e5d0aca2f14
"4.99, 1.99, 2.99",EN,40391680.0,4/04/2019,26/07/2019,6b06a6a2-e6cc-47bc-b6f1-8f5b1b65a476
,EN,17081344.0,8/07/2016,16/08/2016,f7baea51-c522-49b2-bba0-2c208a26e776
"2.99, 0.99, 2.99, 5.99, 1.99, 1.99, 0.99, 1.99, 1.99","EN, ZH",129518592.0,8/09/2017,8/09/2017,632e0c80-92b3-4e93-9065-2b845f6fa9c3
"3.99, 19.99, 9.99, 0.99","EN, JA, KO, RU, ZH, ZH",232100864.0,7/08/2012,3/02/2017,e46cfff2-5d03-4e11-a58b-de1e7ad5d6c9
,FR,27403264.0,9/09/2016,9/09/2016,14daae4a-9377-4d6e-aa9d-a385b5e9297f
2.99,"EN, HU",39522304.0,28/06/2015,28/06/2015,ceac989d-f75d-41f0-a363-0495891276cf
0.99,EN,39673856.0,15/04/2010,16/09/2017,e4faa172-ce1a-4aa5-8c5f-835b2cddc4ff
"0.99, 2.99, 4.99, 19.99, 4.99, 19.99",EN,30856192.0,16/05/2017,31/07/2019,f788b0f4-9fae-4993-869c-3f345556909a
0.99,EN,39743488.0,4/06/2014,3/04/2018,31e3e7c8-201e-4b37-a14e-abf3824c5a18
,"EN, DE, IT, ES",18078720.0,21/05/2015,22/03/2016,18716b3f-b16b-4828-a3e4-6e2fdb1964ca
,EN,38686720.0,20/07/2014,20/07/2014,8c59cb88-9928-4aa5-91bf-997a730b71e6
"1.99, 0.99, 9.99, 4.99, 19.99, 4.99, 9.99, 49.99, 99.99, 99.99","AR, BN, BG, CA, ZH, HR, CS, DA, NL, EN, FI, FR, DE, EL, GU, HE, HI, HU, ID, IT, JA, KN, KO, LV, MS, ML, MR, NB, FA, PL, PT, PA, RO, RU, ZH, SK, SL, ES, SV, TA, TE, TH, ZH, TR, UK, VI",235894784.0,31/01/2018,30/09/2018,d6e20d94-39cc-47fa-bc3b-5bcdecb0824c
,EN,70630400.0,19/05/2016,20/05/2016,a9be2be4-9e6d-4009-bc2b-f88c6653f417
,EN,36440064.0,26/09/2015,14/10/2015,c1f0b5b3-c192-448b-a6bd-27b75f4c9b0c
"19.99, 9.99, 4.99, 79.99, 49.99, 9.99, 9.99, 4.99, 19.99, 19.99",EN,253040640.0,1/11/2017,31/07/2019,b706092c-9c5e-477a-9f97-359b79b7afb1
,EN,6612992.0,9/11/2015,9/11/2015,0a5a92e5-2182-4268-a017-0ee0c8c274b4
"0.99, 2.99, 0.99","NL, EN, FR, DE, IT, JA, KO, PT, RU, ZH, ES, SV, UK",86042624.0,25/09/2012,15/11/2017,cea56dbc-7b19-4388-b4ff-809f82e9d2b2
,EN,113205248.0,8/09/2016,8/09/2016,a10c2069-8114-4f81-9638-35503dfdc694
,EN,5015552.0,9/03/2019,9/03/2019,78812ef5-6883-4fdf-9580-e2ca0b59a440
,EN,12953600.0,15/02/2016,15/02/2016,d8e02edb-33e7-428a-af15-dc8db9760c3a
1.99,EN,66976768.0,10/03/2017,12/07/2017,13f4ad19-5985-4812-ae36-be444ba1b674
,EN,88498176.0,21/08/2017,22/08/2017,3c268e51-783f-440f-a450-75d864c0cd48
"0.99, 1.99, 3.99, 9.99, 0.99, 1.99, 3.99, 9.99",EN,203810816.0,21/11/2016,30/06/2017,67f84efc-f74b-4ed8-ba3b-79d88ba3afde
"19.99, 9.99","EN, FR, DE, IT, JA, KO, PT, RU, ZH, ES",260954112.0,14/06/2013,11/06/2019,3c788aa0-4e6f-4776-a755-7e243b8bef9e
,"DA, NL, EN, FI, FR, DE, IT, JA, KO, NB, PL, PT, RU, ZH, ES, SV, ZH",9543680.0,21/10/2008,30/05/2017,917f3e56-7b78-482b-8f3b-ce6cd488f6e8
"9.99, 7.99, 2.99, 19.99, 99.99, 39.99, 9.99, 2.99, 4.99, 79.99","EN, FR, DE, ID, IT, KO, MS, PT, RU, ES, TH, ZH, TR, VI",87774208.0,14/10/2015,1/08/2019,8e5b4620-d0b4-47c6-ae0e-dbc5105fa320
"0.99, 1.99, 3.99, 7.99",EN,124420096.0,8/10/2017,11/10/2017,b574bfc8-57a1-415c-8f29-3468ed2aa1f2
,EN,129592320.0,17/06/2018,17/06/2018,1218c34b-fcbb-4cfb-aa54-219ac694018e
,EN,46855168.0,13/12/2017,13/12/2017,a5575b8b-f55e-4edd-8c61-7acf66974dc8
"2.99, 1.99, 1.99","EN, JA, KO, ZH",20963328.0,3/07/2015,3/07/2015,6c8b3763-545c-4d72-b696-e35789272c13
0.99,EN,4137984.0,16/12/2018,16/12/2018,1f79861b-6740-4c8a-adb3-a96a5ffee12e
,"EN, PT, ES",39433216.0,16/11/2015,8/05/2019,c85af2d7-259a-4a1b-a318-f66dcdf2b19d
"0.99, 4.99, 9.99, 19.99, 39.99","EN, PT, ES",89690112.0,22/01/2018,22/01/2018,d0be9ff8-9b15-4fe1-9de7-d63290fa5471
1.99,"EN, ZH",45987840.0,8/06/2017,14/06/2017,0af02804-79b3-4e12-9697-16d6dfe88671
,"EN, IT",7672832.0,25/06/2013,12/05/2016,0760fb57-b9fb-48cd-9cd1-6f408d43eb02
"0.99, 3.99, 1.99","EN, JA, ZH, ZH",38137856.0,13/05/2014,21/10/2015,cbd92533-c1e3-4cb3-a2e8-213be48f051a
,EN,20214784.0,22/09/2016,23/09/2016,309303c1-66af-4d00-a07d-5090279de004
0.99,"EN, JA, TR",128456704.0,23/09/2016,31/03/2017,44e68221-08c7-44c4-a692-59a58d9606fd
2.99,,28487680.0,4/04/2015,4/04/2015,c7c3df16-5be0-42f5-b2cd-b5fbcb3d6ab2
2.99,EN,13410304.0,30/03/2014,30/03/2014,ec20ca47-7c70-4ced-9ee2-e858bd0bfb84
,EN,69955584.0,27/09/2016,16/07/2019,50dde6be-495b-4c4b-b1b3-ac73c7583d10
1.99,"EN, FR",17226752.0,5/02/2015,28/10/2015,ca192a6b-4a87-4742-a8f0-16729c3e1e5e
"3.99, 0.99, 1.99","EN, JA, ZH, ZH",37556224.0,1/04/2014,21/10/2015,4fd5c2ee-4013-47b3-8721-7b814b67581d
,EN,75231232.0,3/10/2016,21/11/2016,0ecec864-d531-4001-878f-8719a2269ee5
,EN,104769536.0,27/06/2016,15/03/2017,f192aee7-722d-471c-b4db-a439c8b02e2d
,"EN, ZH",16035840.0,3/11/2015,4/12/2015,c2038db5-db20-487a-b4eb-78a3d6177be7
2.99,EN,27172864.0,14/12/2013,14/12/2013,26089542-fee8-40e0-85cd-48bd3c58400c
,EN,103040000.0,3/02/2012,19/05/2016,155dedb7-9492-41b1-9584-4c048518cf0a
"1.99, 4.99, 9.99, 14.99, 0.99, 0.99, 0.99, 1.99, 1.99, 1.99",EN,158146560.0,6/06/2015,6/06/2015,4e19d358-940c-4d45-b717-8410117a0f5f
,EN,52832256.0,16/03/2019,22/06/2019,1155348a-9dde-4075-86c9-158fae11930c
,EN,20256768.0,13/03/2017,24/04/2017,15220e96-4f15-440f-a17c-b6ec91fc1927
"1.99, 0.99",EN,3358720.0,13/12/2013,19/11/2014,aeb14f7b-eff6-45c4-8efd-c078cf0e6b57
"0.99, 9.99, 3.99, 0.99, 19.99, 1.99, 4.99, 0.99, 49.99, 9.99",EN,210833408.0,17/03/2017,9/06/2017,d8cb2eda-bb35-4ab5-b4e0-f44ec4548341
"4.99, 1.99, 7.99, 2.99, 4.99, 3.99",EN,16523264.0,23/12/2014,4/04/2015,41e6088a-48f8-45a2-8ac7-d96baf93b5ff
,EN,80448512.0,5/10/2017,29/08/2018,956d0fef-9479-48f7-bb8a-1edf9384eab9
2.99,EN,19030016.0,14/06/2014,14/06/2014,99538f0e-5086-4c6d-82c8-a3c3b98b8cbd
,EN,11360256.0,22/08/2012,29/03/2016,d8a24071-70a8-44c3-9098-770f25b93ea4
"0.99, 1.99, 2.99, 3.99","NL, EN, DE, ID, IT, JA, KO, PT, RU, ZH, ES, ZH",28584960.0,7/08/2018,7/08/2018,099356be-9882-4773-a4c1-b428cfe89025
"19.99, 4.99, 9.99, 99.99, 49.99, 4.99","EN, FR, DE, IT, JA, KO, PT, RU, ZH, ES, ZH, TR",105290752.0,14/01/2013,29/07/2019,f486fb60-bb22-4b7d-8148-f7ff0096ed6d
,EN,50308096.0,7/11/2017,10/09/2018,d65b2df1-4390-4e4f-896c-1cb111537889
"0.99, 2.99, 4.99, 9.99, 19.99, 49.99",EN,190288896.0,17/10/2016,18/04/2017,122ea83d-6c99-420a-8960-78c22b2ffee8
2.99,EN,25277440.0,26/02/2017,28/04/2017,0e427c43-7578-43c9-aec7-3d072bb08ea7
"0.99, 1.99, 2.99, 0.99",EN,47202304.0,16/11/2016,16/11/2016,f03fb75b-5f94-43cd-b559-1473c60635e2
1.99,EN,1549312.0,17/03/2014,27/05/2019,5d805301-345d-4c00-bf9c-6ef6e944a8e3
"4.99, 29.99, 9.99",EN,92893184.0,22/06/2014,22/06/2014,16665362-7111-405e-807d-35e66fe64782
"54.99, 0.99, 2.99, 22.99, 5.99, 10.99, 14.99, 5.99, 1.99, 18.99",EN,161730560.0,19/01/2017,13/12/2018,10343ba0-8f4d-45ba-bad1-cb354a1302e7
"0.99, 0.99, 0.99, 1.99, 0.99, 0.99","EN, ZH",25690112.0,18/01/2015,23/03/2015,22251f5c-4320-426a-86e1-cfb4d0eec074
,EN,149050368.0,2/06/2016,2/06/2016,9bfadf11-d380-4b67-8b61-23f7c1e329bf
2.99,EN,42369024.0,6/09/2014,6/09/2014,d917b5ab-bde7-4179-b5a7-78bcf73b664d
2.99,EN,317893632.0,24/06/2016,1/10/2018,5f301832-b7df-4e0f-90fa-625764a62e79
,EN,8482816.0,30/03/2014,30/03/2014,4032dd7c-121b-4b79-a0e7-391130c214d3
"1.99, 79.99, 16.99, 3.99",EN,133178368.0,8/05/2019,17/06/2019,4af58ef7-b51a-4cc3-bdfb-8c9998ab1db6
,EN,44499968.0,20/04/2017,20/04/2017,6dc1d03c-509c-43c8-bcc1-2a55f9d444ed
,EN,32748544.0,20/08/2014,1/08/2017,966c1a42-751f-4b34-b5e9-c850c354641c
0.99,EN,99254272.0,4/07/2014,4/07/2014,74c34ca3-20cc-4088-ab7f-3464bd73487d
,EN,12278784.0,6/05/2016,6/05/2016,f1ac426a-19cf-4f41-b476-e1323129db3d
,EN,136237056.0,7/05/2013,21/05/2013,c85825b7-a8c1-4b9f-a750-780c180a1935
,"EN, ZH",7486464.0,7/07/2016,13/07/2016,a63ba166-9f93-43c7-956f-33d325117677
7.99,"EN, DE",2170880.0,25/05/2012,11/11/2018,49d93075-6dca-4154-91f0-ada856c46ac3
"2.99, 9.99, 0.99, 4.99, 0.99, 14.99, 4.99, 14.99","ZH, NL, EN, FR, DE, IT, JA, KO, PL, PT, RU, ES, TR",148554752.0,23/12/2016,28/07/2017,aa0c2e21-3242-45e6-9099-ce1ff8c55e72
,EN,16454656.0,16/04/2014,1/09/2017,46d26eb1-98e4-4886-9c63-6c80085d859e
2.99,EN,24969216.0,16/04/2015,16/04/2015,e92df084-9453-4c27-bcf9-693bc8d71fe8
,EN,28418048.0,4/03/2016,4/03/2016,a000ed5d-b550-4128-84dc-168dda8df969
"1.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99",EN,12778912.0,4/06/2010,20/12/2010,85ec44f0-a12d-486a-9525-b3f09a860c1f
"2.99, 2.99, 1.99, 5.99, 5.99, 5.99, 7.99, 4.99, 9.99, 6.99",EN,102140928.0,31/01/2017,25/07/2019,849a6a19-1846-4e00-b57a-1443364d8e00
,"EN, FR, DE, JA, ZH, ES, ZH",27736030.0,20/02/2010,3/02/2011,6f518bee-ed49-41b8-857f-80655f2338fd
,EN,49982464.0,13/12/2016,13/12/2016,50d089f4-8df2-4e70-aea5-01da8146f043
"0.99, 3.99, 2.99, 9.99, 19.99, 49.99","EN, ZH, ZH",159378526.0,10/01/2012,12/09/2012,960c7315-0fc3-4f62-8727-95c47390e208
,EN,5513216.0,22/07/2017,22/07/2017,761fd851-6021-48e1-9710-48d4c52ac391
,EN,5591040.0,19/06/2016,19/06/2016,4b4857ee-8176-45a6-a5a3-5c7db0b08c80
,EN,64829440.0,31/08/2018,31/08/2018,603b764b-08a1-476e-9b33-89914d01eb9f
,"EN, FR, JA, ZH, ES",177026048.0,27/03/2014,7/05/2019,f46f7468-b33b-4c88-b754-8273d1530285
,EN,51360768.0,5/10/2017,5/10/2017,5c89ca1b-7b66-4426-8aa4-3c3ca119920e
,EN,29721600.0,29/01/2016,20/12/2016,3623895f-4bc6-498e-8b6d-ed475ce00eee
"1.99, 44.99, 3.99, 8.99, 17.99, 79.99",EN,161085440.0,3/07/2019,3/07/2019,67724600-e8a4-4ce7-aff2-f56d8740f581
"2.99, 0.99, 9.99, 19.99, 49.99, 99.99",FR,135032832.0,5/11/2013,25/12/2015,fa8d22d6-1f70-44b5-8f1d-fd08c9498f97
,EN,34159616.0,25/09/2017,10/10/2017,4e0b1b2e-aa20-460f-aea8-539c08291225
,EN,6202368.0,29/10/2015,29/10/2015,933c49bd-059b-448e-98f7-c8ce0a74e427
,EN,238940160.0,24/12/2015,24/02/2016,ed7c245d-d980-4ade-addd-ae618798be37
,EN,12609536.0,4/01/2011,16/01/2019,55f57b2a-8169-4a1b-8b2a-7b211e3bc2cb
,EN,25516032.0,9/12/2011,23/06/2019,6669f02d-5b4e-4b86-8330-a8c2ef70652b
,EN,17221632.0,29/11/2018,29/11/2018,2d0ffa8e-2b16-4606-8aee-14b5ea79f1ee
"0.99, 2.99, 3.99, 0.99, 1.99, 3.99",EN,241289216.0,2/08/2019,2/08/2019,97e80296-96b6-4f29-a1a6-4bbf6952daf1
"1.99, 19.99, 0.99, 5.99, 0.99, 0.99, 15.99, 11.99, 0.99","EN, JA, ZH, ZH",79671296.0,24/07/2013,28/12/2017,c9d918a6-4063-4b11-98c2-74b5d5f16516
0.99,EN,34419712.0,21/08/2018,27/08/2018,63f6628b-9209-4bfb-8a13-e2e03c9e1389
,EN,140143616.0,28/05/2014,29/07/2018,dd48e92d-2c5c-4f7f-96ac-00e458131957
,EN,332577792.0,12/03/2018,18/04/2018,b920f3b2-db89-4819-82bb-9e6f99e09c96
,"EN, ZH, ZH",73820160.0,19/07/2016,12/08/2016,86628fd9-c5c4-487a-abe3-74e5ccc18e15
,"EN, FR, DE, IT, ES",56451072.0,24/03/2016,1/05/2019,4f8b8f5a-6cb4-48ed-b89c-d0c4c79cf4ec
,EN,32324608.0,6/08/2015,17/11/2017,9da6e92f-1694-4803-823a-00304dbc3929
0.99,EN,418988032.0,11/10/2017,11/10/2017,8d747f1d-f1ec-4ac8-a97c-2954a0a643fd
,EN,19415040.0,28/02/2017,28/02/2017,9a8b66b5-43f6-4d74-87d9-421853d246f4
"2.99, 0.99, 9.99, 4.99, 4.99, 19.99, 1.99, 9.99, 1.99","EN, FR, DE, ZH, ZH",76642304.0,28/04/2019,16/07/2019,aaed1f88-2a2a-4581-9076-a465cef394dc
,EN,29384704.0,15/12/2016,15/12/2016,6ae8d420-d150-4f31-8afb-0d6273612aff
"9.99, 4.99, 9.99, 19.99, 1.99, 4.99, 4.99, 9.99, 1.99, 19.99","AR, ZH, EN, FR, DE, EL, IT, JA, KO, NO, PT, RU, ES, TR",217935872.0,4/12/2015,1/07/2019,c11845da-b438-44a5-bd4b-4e4eb6861514
,EN,54908928.0,15/03/2018,15/03/2018,05210211-98e0-4ca8-abb9-1ef0b169f309
,EN,61333504.0,11/12/2016,6/01/2017,23de9188-663b-45cd-9196-aaf2ba8fa940
"1.99, 0.99, 0.99, 1.99, 0.99, 0.99, 0.99, 0.99, 4.99, 0.99",EN,70290432.0,7/12/2016,25/05/2019,aa3719ed-5200-4e14-a30a-bbf194bc0aab
,"EN, PT",14223360.0,12/02/2018,26/03/2018,160d1f8b-d7f1-4462-b9fc-a5356ae45920
"2.99, 2.99","BG, NL, EN, FR, DE, IT, JA, ES",342853632.0,15/08/2018,28/07/2019,111f5880-0198-4926-a965-7e8afb15218f
,EN,37616640.0,31/07/2019,31/07/2019,9ed5194f-dbcd-4d4c-ad49-3886aa156dac
"0.99, 1.99, 9.99, 0.99, 1.99, 4.99, 9.99, 0.99, 0.99, 0.99",EN,64844800.0,17/12/2016,21/03/2017,e3262709-7b3e-4cee-bbd8-4d78c42c64c9
"2.99, 9.99, 4.99, 18.99, 5.99, 9.99, 14.99, 19.99, 45.99","EN, FR, DE, IT, RU, ES",82304000.0,13/06/2016,15/07/2016,14e1c0bd-01cb-428f-9003-496e3a43c9b2
,EN,31083520.0,28/11/2018,28/11/2018,e1608fc0-2215-4e36-ae17-7e83cb5327df
"4.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99",EN,43073536.0,15/04/2009,31/08/2016,4397ce1f-f4ee-4584-b533-b108ab0c472d
"7.99, 1.99, 4.99, 2.99, 0.99, 9.99, 19.99, 29.99",EN,318954496.0,23/02/2012,21/12/2017,a3f4c4a4-3ba4-4748-a68a-7ab818382ae5
0.99,EN,31211520.0,3/04/2015,3/04/2015,f34103f2-8cf7-4026-80d5-202246e59ef1
"5.99, 2.99, 1.99, 3.99, 0.99",EN,683757568.0,14/03/2014,2/03/2017,f904fbef-4b96-4b18-a595-0a9ddbee3894
"0.99, 1.99, 2.99, 4.99, 9.99",EN,167428096.0,22/09/2011,16/12/2017,45aae456-eee3-40e6-b339-0e26fade8e50
,"CS, DA, NL, EN, FI, FR, DE, EL, HE, ID, IT, JA, KO, MS, NB, PL, PT, RU, ZH, ES, SV, TH, ZH, TR, VI",109370368.0,17/05/2018,17/05/2018,15cb55d4-ce2e-4661-8dad-64accee06110
,EN,194284544.0,20/03/2018,20/02/2019,e956acdd-9785-4c73-93bd-f0f52c5df1a2
,"CS, DA, NL, EN, FI, FR, DE, EL, HE, ID, IT, JA, KO, MS, NB, PL, PT, RU, ZH, ES, SV, TH, ZH, TR, VI",59781120.0,19/12/2013,18/09/2018,dd48b3d1-8805-4528-b175-4962250193d9
,EN,29611008.0,24/07/2018,24/07/2018,7d057bda-69fb-4638-b7d7-7b6a43e367bb
,"EN, FR",58456064.0,19/12/2013,7/12/2018,2481a55e-afa3-44f6-96a9-16d8a9a21b89
,EN,77735936.0,14/02/2017,14/02/2017,24a4936e-ee3c-4b45-aa02-e42d8db49d07
